"A little of everything: The plot and cinematography of this film were above average, while other aspects were a little lackluster. The storyline was well written, and the casting was on target, however the mixture of computer graphics took plenty away from the film and cheapened it quite a bit. Quite dissapointing.You do get to see Martin Short in a most unusual role, and I'd consider this a must-see for any admirer of his antics. Robert Pastorelli (the crazed painter from Murphy Brown) plays a rather lackluster role. Kathleen Turner pulled off the typical ""Evil Witch"" role a little too well. Mara Wilson seemed to do a better job in ""Matilda,"" but she was good in this film nontheless.I happened to get the Italian version of this film (alternately titled ""Un Semplice Desiderio"") and I will add that watching this movie with Italian audio on adds a little to it. Granted I may have never even seen this film if it werent in a lot of videos I bought from ebay.it :)",__label__2
A must see!: This movie is very entertaining to both adults and children. It is a fun and witty movie that you can watch again and again and still have a good time with! I would highly reccomend getting the video,__label__2
"Well worth seeing! Martin Short is excellent!: We rented the video and then went out and bought it. It's entertaining and fun for both kids and adults. If you like Martin Short, there are a couple of scenes that are really worth seeing.",__label__2
"Happy Escapist: Call me an escapist, but I love this book. To accompany Mr. Pidgeon as he builds the Islander and sails her around the world, from one adventure to another, is a wonderful way to spend a snowy evening by the fire. He gives us a great glimpse into the flavors of the various south sea island groups in the early 20th century, where most cultures were dilluted already, but a few were intact. This book lets us see the world with wide eyed wonder through the eyes of a man with a thirst for knowledge and experience, and from the deck of a small boat.",__label__2
"A stimulating toy but a little too heavy and hard: My daughter first started reaching for this toy at about 4 months old. However, her arm control wasn't developed enough to keep her from smacking herself in the face. Not a problem with lighter toys made from softer plastic. This one is pretty hefty and I had to keep one hand on it at all times. Now, at 6 months, she's doing better and can play with it without risking a black eye.For an older baby the toy is great. I don't think she's really into the beads yet, but that will come as she grows. For now she loves the colors and shape of the toy. It's easy to grip and makes a fun sound.",__label__2
"Easy to hold rattle: This rattle is easy to hold and has an added advantage of being able to roll around the floor. This makes my grandson want to crawl after it. It's well made, makes a nice rattling sound. I would buy it again for my grandson as it is quite nice. He didn't show interest in it until about 7 months and now that he is one plays with it a bit. The only negative comment I have is that he loses interest in it after a very short time.",__label__2
"Voltaire - Genius of Mockery: Voltaire Genius of Mockery book is about the life of Voltaire, French philosopher, poet and novelist. It covers his entire life from birth to death. Each page comes alive and one can picture his joys and his frustrations as he battles the repressive Catholic Church and the French monarchy over the publication of his books, his plays and his personal philosophy. Also, his fight for the rights of the persecuted is eloquently portrayed in the period just before the French Revolution. One also gets a glimpse of the life in the 18th century through his relationships with Fredrick the Great, King of Prussia, Madame du Chatelet his lover, and Louis XV, King of France. One will understand his stories, such as Candid when one knows the man and his smile.",__label__2
"Poor quality: I ordered this clock. The first one sent to me did not work at all. The replacement worked until 4:40 and stopped. Every time I would reset it, it would tick until 4:40 and then stop. I can not recommend this at all. It's too bad because the dinosaur matched my sons room theme really well.",__label__1
"Upbeat Christmas Songs That'll Get You In The Spirit: If you don't like Kenneth Copeland, then please don't write dumb, childish reviews that have nothing to do with the product. I just had to say it. The other reviews on this CD are purely based on their personal distaste for the man behind the songs, which is not how one rightly rates a product. ANYWAY, this CD is great fun to listen to imo, whether you like/know who Kenneth Copeland is or not. Jazzy takes on favorite Christmas songs like 'Go Tell It On The Mountain' and 'Away In A Manger' make their debut here, and they're great fun to listen to. This CD has been a part of my family's Christmases since it was released in 2004, and will continue to be. Why? Because the music is good and it gets you in the spirit of Christmas, that's why! Highly recommend this product.",__label__2
"Ask Santa for some ear plugs: Home for Christmas. Sounds innocent enough. But you would be well advised to stay away from this home. It is a horrible place. You'll be asking Santa for some ear plugs if you purchase this cd. Alternately, you can buy it for people on your Christmas list that you don't like or just plain hate. How bad is it? Some say that the CIA used it to torture hardened terrorist suspects in Guantanamo. It had them babbling like babies in minutes. But if you are a fan of Kenneth Copeland, go ahead and buy it if you must. After all, the man has a private jet and he's gotta pay for that jet fuel somehow!",__label__1
"Mini Blinds something I always put off cleaning.: With this tool you can keep your mini blinds really clean, the brush reaches into those impossible crevices. And I now dust my blinds on a regular basis to keep them looking really great. I was most pleased with this product, especially since it saves me those extra steps of cleaning!!",__label__2
"Product did not work like I thought it would: Based on the reviews I saw, I assumed that is would be perfect for keeping my blinds clean. That was not the case at all. It does not clean the dirt off your blinds the way you would think. I am very disappointed in this purchase.",__label__1
Did not like: I did not like this item or how it worked. I guess it just isn't whatI wanted. It did not work like I thought it would. Attachment would notfit snuggly into vacuum hose. Was hard to insert between blinds and did notclean as well as I wanted. They were really dirty but I ended up using anotherproduct.,__label__1
"A return to early Trout: Closer to the Truth is a cd that rekindles the emotional music of Trout Fishing in America that was prevelant in Truth is Stranger Than Fishing. Every song on Closer to the Truth is a powerful emotion. There is no bad song on this cd. The albulm starts off with Dreaming which sets the listener into a daydreaming mood and goes straight into a remeniscing melody (Old Things). A light-hearted skeptical shortly follows (Dangerous). You will be humming the chorus all day after that song. Alberta Postcard will paint you a picture and make you want to visit Canada while There You Go will bring you back to the mortality of life. The icing on the cake is the finale (The Sun the Moon and Stars). This is their best song on the CD and will bring you to tears. It took Trout 10 years to match the quality of Truth is Stranger Than Fishing, but Closer to the Truth matches it and then surpasses it in their best Adult albulm to date.",__label__2
Expensive: 38.39 is a ridiculous price for 12 red bull. especially considering they cost 2.09 in a store.,__label__1
Timeless and just Awesome!: I love Felt! great band and I have all of their recordings. This one is probably my favorite in their whole catalogue. Dreamy Psychedelic and heartbreakingly beautiful in places. I will never get tired of this recording. Maurice Deebank is an incredible underrated guitarist and Lawrence is perfect at what he does. A truly great recording that the average listener will never understand. Genius!,__label__2
"Johnny Zoot rocks: Although this CD has been out a while, I just purchased it. WoW!I was blown away. Johnny Zoot really rocks. I especially liked the note he sang on Cobwebs. The lyrics and feel makes me sad but that is a testament to the strong emotions which Jonathan Zoot summons from the bottom of his soul.This band would have been one of the tops in the 40's and should be today with the fine musicianship and bass/vocal prowess of J. Zoot.I have a small dentist practice in my town and have made my patients listen to this when they are tied in their chairs and they almost never complain.Thanks Zoot people.",__label__2
"Swing! Swing! Swing!: I enjoyed the diverse ""moods"" of this CD! First and foremost was it's swing beat....then I liked the blues style. I would have to say my favorite was ""Kopasetic"" followed closely by ""Rat Face Rudy"" and ""G Man"". I enjoyed the humor that was cleverly added to the lyrics in the latter two. Some of these songs will certainly add some ""zing"" and ""pazazz"" to your day.",__label__2
"1924-P Silver Peace Dollar: I purchased this coin for my Mother as a birthday present because it is the year she was born.It is exactly as described on the bid sheet, and I am well pleased.",__label__2
"everybody BUT Hendrix: This video shows managers,roadies,and freinds, talking about THE MAN. NO complete songs even in the background (which is the only place the music is). If you want to see Hendrix play, it's not here.",__label__1
"Disappointing. Too much talk...not enough music.: Only about 1 hour long, and most of this is talking. Somewhat interesting, but I wanted Dolby Digital Hendrix!",__label__1
great video: hearing about how this Musical Genius made this Landmark album is a real treat.it's a timeless video about a timeless ARTIST that Trenscended music&time.,__label__2
"Lame talk, the music speaks for itself: This is a very dissapointing DVD. If they allowed you to have songs without commentary interruption it might be ok, or if there was any 'previously unreleased' music on it. Even if they just had the pictures, film and diary entries with the music it would be ok. But there's no reason to watch this DVD more than once if you have to listen to all the commentary each time. The Band of Gypsy DVD has two options, Concert Footage only and Concert Footage with Commentary. Jimi's music speaks for itself, and no one can come close to him, so it's not necessary to hear what people have to say about him. The music and maybe the pictures as background are enough.",__label__1
Should be called a documentary!: I thought this would have more complete songs--like U2's Rattle and Hum or Styx's Return to Paradise. Instead it is a documentary with short clips of Jimi performing. Disappointing...,__label__1
"Who mixed this thing??: I was really looking forward to this one. As a fan of the Classic Album Series, I was very disappointed when I watched this one. The volume level is very inconsistent, especially during the sections where people are talking over the music. You have to turn it way up when they're talking, then be quick with the remote when the music starts or it will blow your speakers! For die-hard fans only, and keep the volume remote handy. You'll need it!",__label__1
"pleased with my purchase: I bought a Suburban that the previous owner had a little too much fun with. The mirror was broken and I needed a replacement. I called the dealership and gave them my vin to get the actual part number. The Left one and Right one are one number off from each other. Make sure you check with the dealer before you buy to get the actual number for the right wire harness... They wanted $450 for the replacement. I went with this one and it works fine. It doesn't have the feel of the factory one, but all of the mechanics work perfect. I recommend buying a pair. They won't match your stock one on the other side if you buy only one. But they look good together. -J",__label__2
"Highly disappointed: I bought this to be a part of my daughter's train set, and have been nothing but disappointed. For starters, the red circular center piece can easily be removed, and I anticipate the day it comes up missing permanently. The wood is slightly bowed, and though it does not impede play, I was expecting a higher quality of toy (this is Brio after all). The most disappointing thing, though, was how small the turntable is. I knew it would not support the larger engines (e.g. Gordon and Henry), but I was surprised that even mid-sized engines such as Edward and James would not fit. I wish I had kept the box because I would love to return this item.",__label__1
"Peace & Positivity: This CD is blazin'. Slim Kid of the Pharcyde is really doin' his thang. Tre is rapsanging over smooth tracks. This CD won't get you Crunked....but sometimes U need to simmer down and just chill out. And this is what this CD does. Chilled, laid back, with positivity oozing from every single tracks. MC Lyte, Charlie 2na, NDea Davenport, and the ""Slam"" artist Saul Williams add their essence, making all 17 tracks a powerful blend. My favs are Ayyomyman, Roots, Love, & Culture, & Playing House...But no doubt, all tracks are hot!!!! Don't sleep on this CD.",__label__2
"Incredible album...: Tre Hardson (of the Pharcyde), is without a doubt one talented individual...this album is incredible and should be owned by everyone interested in hip-hop and quality music...The only artist I can compare him to is K-os from Vancouver, BC...flows, lyrics, some singing...this is dope...and I listen to artists like Killah Priest, Billy Woods, Mr. Lif and Reef the lost Cauze. Peace",__label__2
"disappointing: I've read several Bayer novels and enjoyed them very much. After hearing that this novel won an Edgar award I was eager to read it. Well...that must have been a very thin year for Edgar nominees. This book was a severe letdown. Totally unbelievable and it got sillier and more ridiculous the more pages I read. Honestly, I can't believe Bayer would even want this one still in print. His other novels, and the ones he has written as David Hunt, are very good. But this one reads like the work of an amateur by comparison. Give it a miss.",__label__1
"Innovative design, excellent execution ...: I am a sometime amateur turner, but due to my work situation, unfortunately I spend much more time reading about turning than turning. Not good. Gotta get that fixed.So, I've read some of the best (Raffan, Darlow, etc.), but I fould Chapman's book truly inspirational. It includes information on techniques, of course, but in doing so, seemingy inadvertently showcases a wide variety of very, very good design executed very, wery well. More importantly, from my viewpoint, almost all appears to be well within the range of an intermediate turner. Recommended!",__label__2
"one of the worst books I ever read: I tried to read this book when it first came out. I couldn'tfinish it. There seem to be at least three themes or storylines in here struggling to get out. One seems to be a reasonably good alternative-history novel based on the idea that the pirate subculture of the 1700s might have formed a revolutionary constitutional regime. Unfortunately, this quickly becomes mixed up with maundering about certain ancient ""cities of the red night"" and a very great deal of homosexual imagery and fantasy. As the book goes on (as far as I read it, anyway) the main storyline becomes increasingly lost. I ultimately found it both distasteful and so muddled as to not be worth it.",__label__1
"wow, what a mess: If you read the Beats and about the Beats, you're eventually going to come to William S. Burroughs. He's very much a voice of the 1950s, post World War II. He was into the drugs, longer and harder and deeper than anyone else. He was into shocking the squares and living off the pathetic working class zombies. And it's all there on the page, man. A strong, unique voice that is still imitated decades later.Unfortunately for those of us living in the twenty-FIRST century, it's about as relevant as fins on cars. It's convoluted, drug paranoia with a created mythology about time and space travel that's all about shocking images of sex and death. It's not a story.",__label__1
"Get Out of the Defensive Position: Cities of the Red Night is William Burrough's magnum opus, the most sublime manefestation of his genius. From the opening chapter titles and hallucinatory invocation to the exquisitely fashioned closing dream sequence, each word bears the stamp of the studiously enigmatic visionary stylist. This novel impressed itself to the point that I met one of the characters in a dream, a truly disorienting experience. Sure, it's disjointed. Innoculation to the parasitic authority of the word virus, to see and feel in another medium, whaddaya think the poor guy's tryna say here, anyways?",__label__2
"strange incomprehensible mess: I've never read anything by William S Borroughs, and after finishing ""Cities Of The Red Night"" I don't believe I ever will again! What a strange befuddling mess, I challenge *anyone* to be able to summarize the plot of this book for me in plain-sense English language and actually make sense. This is just a loosely-explained collection of obtuse imagery, bizarre symbolism, wandering prose, distracted dialog, and puzzling language in here....I actually wonder what brand of illicit substances the author was under the influence of when he farted out this novel. IT JUST DOESN'T MAKE ANY SENSE!!! That and you can hardly go a page or two without reading about either 1) shirtless adolescent boys, 2) opium, or 3) compulsive sodomy. So despite the mass confusion of his prose, I'd say #'s 1 and 3 above are why I gave the book two stars instead of just one. Cheers!",__label__1
Bleeding Gums: Fierce symbolisms that rips out the guts of whitebread America. The most profound gem is Burrough's prediction of the AIDS crisis. He was able to capture in this book the symptoms he saw develop in the homosexual underground years before it was announced to the world at large.,__label__2
Cities Of The Red Night: Cities Of The Red Night is one of the most enjoyable books I have read. The novel has different storys that as the novel progresses intertwine. The books presents situations that are unbelievable but because of Burroughs genius you are convinced of that they are happening in a world not too far from are own. I think he was trying to show the questionableness of what is presented to us as reality. This book also has some of the most vivid pictures and unforgetable lines that I have read. It is Burroughs masterpiece.,__label__2
Need to understand German: Stephan Sulke is one of Germanys songwriters and story tellers. Unless you understand the german language you will not have the privilege to enjoy his music and lyrics to the fullest. The songs on this album are truely some of his best. Comming out of the artists heart and life the storys behind the songs have a bitter humor. i can only recomend this cd.,__label__2
Awesome!: This was the first novel I've read by Shari MacDonald. It was great. She ranks right up there with Lori Wick and Lori Copeland. This is a must read.,__label__2
"One's own dreams are better than this!!!!!: This book is not one that you quickly get through. It is very slow and dull in both story content and happenings involved. I would not and have not recommended the book since I purchased it. Actually, I threw the copy I purchased out because I did not want to subject anyone else to the boredom! If you are one that likes slow moving and unreadable books, then this is the one for you. I did not find it the list bit funny or have any true emotion over the book at all -- except for the fact that it is a waste of money!",__label__1
"The Best!!!: I agree with everyone else, Rashel Jordan(the Cat) is definately an awesome character. Off all the nightworld books, this is my second favorite. Rashel is bull-headed and will not be dominated, but it is amusing to see her get knocked off her feet by her soulmate Quinn.",__label__2
Loved It!: I really loved this book! It has my second favorite pair of soulmates in it (Ash & Mary-Lynette being my favorite). This book reminds me a lot of my favorite show 'Buffy the Vampire Slayer'. I think they even mention the movie in the book... Anyway this book up there with my top 5 favorite L. J. Smith books. They are all so good that it is hard to decide an exact order. so if you haven't read it yet then I suggest that you do.,__label__2
"Wonderful and Dramatic: Basically, Rashel is searching for the vampire who killed her family when she was a child. She comes upon an enclave of vampires, and, ironically, falls in love with one. His name is Quinn. He is also the fosterling of the vampire who killed Rashel's family.Well written and suspensefu",__label__2
"This book is good but I wouldn't call it great.: I liked Rashel and Quinn, they really go together. It was cool how she hunted down vampires and killed them. I loved it when they burned down the house.",__label__1
"Rashel: Ugh, I don't get it how all these people can like Rashel. To me she was an extremely annoying person because it always seemed like she was bragging about her ""amazing fighting abilities"". Also, she would always make these ""quips"" that were supposed to make her seem tough, impressive, and heroic but just made me feel like once again she was being annoying. The bad thing is that she is like this the entire book. The book has a nice plot and everything but if I can't stand the main character then that just ruins everything. Sorry.",__label__1
"read mi review. sorta like ads.: this book rocks, people! however, i got reali confused withnyala's character. what's up with her aniway? split personality?aniway, i reali loved rashel and quinn though they were always at each other's throats!! enjoy this book! p.s : if u're reading these reviews to decide whether it's worth ur money, i tell ya, get it QUICK before it's all gone!",__label__2
It was the best Night World book!: Compared to all the night world books this one is the best! I love how Rasheal is so brave and finds her soulmate while fighting vampires.,__label__2
"Randy is a dog's best friend...: I thoroughly enjoyed reading this book. There are few people I have encountered that are as dedicated to a cause as Randy seems to be. His devotion and tenacity are to be commended. He is doing such a great service to the city of St. Louis. There are a lot of us out there that would've never even realized there was such a stray problem in this country. I am so glad to have read this book and to be more informed on the conditions these dogs have to live in. It has been said over and over about this book, but the prevailing message is that one man can make a difference and seeing that proven in Randy's case is a great motivator for the rest of us. For anyone who loves dogs and/or loves inspiring stories, read this book.",__label__2
"A Must Read!: Enter one very unlikely hero who is trying to call national attention to the scourge. Randy Grim was young, hip, but crippled by panic attacks and phobias (of public places, parties, elevators, driving). After rescuing his first street dog, Bonnie, he couldn't look away. ""How can I?"" he asks. ""Each one says, `Don't leave me here.'"" And so the man who must pop Xanax to walk through an airport refuses to leave a starving, terror-stricken German Shepherd on a dark, icy and stormy East St. Louis street, even when an threatening tenement resident has him on the business end of a gun.Journalist Melinda Roth puts a human, and animal, face on an ignored tragedy playing out in our cities. She gives us beautifully wrought, but too few, scenes of redemption.",__label__2
"truly beautiful: Marie Curie's youngest daughter Eve has given us a gift by writing this biography of her mother. Eve manages to let us into her mother's private world while inspiring our full respect of her privacy. Madame Curie and her husband Pierre exemplify the meaning of the word integrity - a rarity, especially in our culture of constantly searching for fame and wealth at all cost. I will read this book multiple times like visiting a friend and learning a bit more about this remarkable person each time.",__label__2
"Marie Curie - An Inspiration for All: The book is a reprint of the biography written by Marie Curie's daughter, Eve Curie in 1937. It is a book which should be read by all - especially aspiring scientists. Marie Curie was the first woman to receive a Ph.D. in France, the first woman to receive a Nobel Prize and the first person to receive two Nobel prizes. The work she accomplished under the most difficult situations for a scientist is truly inspiring. When asked why she and her husband, Pierre Curie did not patent the procedure for extraction and purification of radium, something which would have made them very wealthy, she said ""No, It would be contrary to the scientific spirit."" How refreshing, since in today's world the first thought of scientists is patenting their discoveries.",__label__2
"Great Book for Young Women: Excellent work by a woman writer who is also the daughter of Madam Curie. I would recommend this book to all young women. It is an excellent account of a great woman who made a mark on history when (supposedly) women had little freedom or power. Miss Curie (the writer) exhibits a great deal of love and devotion to her mother, yet remains objective.",__label__2
"pistol packin' mama: Florence King is one tough broad: a meat eating, heat packing, bisexual Republican who has NO patience for whiners, slackers,huggies, fuzzy wuzzies, or anyone even remotely PC. But this stiletto sharp Southern gal can also laugh at herself and she'll make you laugh until you're breathless. George W haters will be thrilled to know she hates the sight of him. Nor does she align herself with anti-intellectual cornpone GOPS. She calls herself Conservative, but a woman who spurns (and hates) marriage and motherhood is radical in my book. She's the perfect antidote to a sea of mushy self-esteem/body image/self-help/Chicken Soup for the Soul BS. I don't agree with everything she says, but she gives me a helluva intellectual workout. You go,girl!",__label__2
An odd coverage of an uninteresting event: The author points out that this series of crimes is of little importance and has largely been forgotten. It will remain so.,__label__1
Do not buy --This is just a chapter -- not the book .: This is just a chapter of the Volume 4. Do not buy it and save your money. These sellers are so clever that they give no mention of the pages -- hence fooling us into buying these thinking them to be books .Go buy the book -- The emergence of Industrial Societies.,__label__1
"Kyle ""the yellow dart"" Smith's review: A BRILLIANT READ!!!! Easily the most exceptional book on religion, power, and politics in Colonial St. Augustine from the Florida Museum of Natural History. I found it gripping from front page to last. The way St. Augustine came alive, it was like i was really there. This is a must buy for anyone who finds American history thrilling. Genius! Robert L. Kapitzke is one of the most well versed authors of our time.",__label__2
"AVOID !!!: If you want to impress your friends with your new DVD player then (...) don't show them this film. It's a straight forward copy from a video tape that will have you reaching for the tracking button (if only) and the sound is not in sync with the picture. The acting is wooden and the plot is dire. If you are fool enough to buy this, don't come crying to me when you realise I'm right!",__label__1
Great Alaska singers: JoAnn and Monte are two of the best Alaska singers I have ever heard. Back in the early 80's we purchased some tapes from their show in Juneau and are sorry to find out that we can't get CD's now. It seems that nobody carries updated versions that are truly some of the best Alaska folk songs. I was thrilled to get this CD and wish I could find more.,__label__2
"Film fails to capture the magic: The quality of filming is so poor, the beauty of the music and the singer are lost. I saw the ""30's version of this as a child, and I wish I could get that....this was a real disappointment. Munsel sings beautifully, but the film itself is boring, and the quality is poor. Unless you really, really love Munsel and the music, don't buy this film.",__label__1
"Better than Therapy: Try this album after a rough day at work. Or better yet, while you're at work. More Eno-esque than Eno himself! This collection brings together the very best elements of Eno's Ambient Music work into clear, crystaline jems of structure. Each piece has a strict internal logic. Progressions and patterns grow organically, following the rules of nature - they feel like branches and leaves growing from a stem. Primarily synthesizers and lush vocal samples combine then dissipate into silence, as indeed they must. The pieces are rhythmic, with deceptively simple, yet haunting melodies. These guys have been producing some of the best Ambient music since the mid 90s. Hard to find, but worth the effort.",__label__2
Lotus Flower Purchase: Amazon makes it easy to find obscure releases from lesser known artists. The one-click shopping is easy to use. The item was shipped and received very quickly and arrived in perfect condition.,__label__2
Great Puzzle: My 3 year old granddaughter loved this puzzle. It is very colorful I would definitely recommend this puzzle. It is very well constructed.,__label__2
"Substandard Product: Here is the timeline of this product:After first two plays, little wood pieces started chipping off;In about two weeks, the pictures started peeling off;In about one month, layered wood started falling apart.Will I still buy puzzle from this company? Maybe, no one else selling small puzzle set for toddlers. What choice do I have? But I do pray to God that somebody will be making a better product soon and drive Melissa & Doug out of business.",__label__1
Love these puzzles: I have purchased several M&D puzzles for my 3 year old granddaughter and she loves putting them together. Very durable and colors are so vibrant.,__label__2
"Poor quality for the money: For the cost, this puzzle is not well made. The pieces were locked together so firmly that the puzzle was very difficult to get apart. The edges had visible splinters, and over the course of a few days, the tray warped to the point that it doesn't sit flat on a table. The edges of the image on the pieces began to fray immediately as the puzzle was taken apart. To make the puzzle usable, I had to spend 15 minutes sanding the interlocking edges, placing a slight bevel on the bottom of each piece. I then rubbed a white crayon on each edge surface. This made the puzzle easy to work for my 2 year old grand daughter. On the plus side, the image is bright and colorful, and the puzzle is simple enough for a toddler to work. Considering that the puzzle is made in China and probably cost next to nothing to produce, they could have spent a few minutes finishing the edges of the pieces and lacquering the image so that it is more durable.",__label__1
Melissa and Doug Playful Pets Jigsaw puzzle 12 pieces: Puzzle is big and colorful and interesting to look at. Purchased it for when my 2 year old grandson comes to visit. He loves it! I already purchased another puzzle with a different pic. he loved this so much. I recommend purchasing these puzzles they are fun for little hands and sturdy too.,__label__2
Wood chips off: The pieces of this puzzle are definitely no for kids..or even adults.Its made of poor quality wood and easily chips off.It chips off into such small pieces that can easily embed in anyone skin or even be eaten out of curiosity.Did not expect it from a M@D toy,__label__1
"This product should be recalled: Please don't give this to your children.It is a nice puzzle with fun colors and pictures at first sight. But it was made of layered wood, and the edges of each piece are full of splinters. I got two splinters into my fingers by just taking the pieces apart (not to mention how tight it is). I can not imagine how the little ones play with it. It will absolutely hurt their soft hands.Sorry to give this negative review. The design of this product is good, but two things have to be done to make it acceptable: 1. polishing the edge; 2.making it less tighter.",__label__1
Very pretty and good quality: My two year absolutely loves puzzles and this has been a great addition to our collection.. It's sturdy and I don't think she'll be able to wear it out or break it.,__label__2
Fun Jigsaw!: I was troubled over what to get my son for Christmas this year but when I came across this jigsaw I knew my search had come to an end. This jigsaw will help him cope with the stresses of being a modern day 4 year old surrounded by electronic stimuli 24-7. You can't go wrong with Melissa & Doug!,__label__2
"Not recommanded: After reading the other review I baught this puzzle for my son. I have had this puzzle for about a week now, and prob. going to have to toss it. As if with the tightness mentioned in the other review isnt already frustrationg enough, The puzzle pieces are made with layerd wood and taking the puzzle apart made the peices crack&chip and now have little wood peices all over the floor, and some pictures started to peel off. With all this going on I dont think it is save now with the sharp corners and most likely splinters coming soon and if your child is still randomly putting stuff in his mouth still, then he might choke or cut himself. Short to say dont buy, waste of money and time.",__label__1
"Jigsaw Fun from Amazon: I gave this puzzle to my 2 1/2 year old granddaughter for Easter. She had been doing 12 piece puzzles which ""slide"" together. This was a little more of a challenge since the pieces are ""jigsaw"", but she was able to do it. The edges are a little ""rough"", but our older ones may be smoother from many years of use.",__label__2
A Review of Mars Rising: A spectacular summary of future plans for Mars exploration and colonization. I hope all will see this. You should buy the DVD and watch it when it dosen't interfere with other TV shows on commercial TV.It is worth it!,__label__2
"Excellent: The book gives a thorough discussion on the PRACTICAL implementation of the Transactional Ananlysis ""I am OK, You are OK"" theory.It is therefore a must read if you are into Transaction Analysis or you just want to imporve your leadership skill.Please remember to come back to give this review a vote after you have purchased the book and have read it form cover to cover.P.",__label__2
This is high density module: This is high density module. It works only with a fewmainboards. It does not with the two I have.Amazon.com - please correct me if I am wrong.,__label__1
memory problems: This Kingston memory isn't recognized by my computer which is only about a year and a half old. I went and used SimpleTech memory instead which works just fine. I would not recommend this product.,__label__1
"Use caution with your computer: The description doesn't address the compatabilty issue with your computer. In my case, I purchased two, and had to return them both, since neither was recognized by my computer. Although the seller took them back for full credit, it's still a hassle, and a disappointment that it didn't do what was hoped it would. The rating doesn't necessarly rate the product, since it couldn't be rated because it was not compatable, it's more towards the lack of documentation regarding compatability.",__label__1
"Didn't Work: Despite being a PC133 slot, this chip didn't work with my computer... when I put it in, the computer wouldn't boot, when removed, it booted fine... Other RAM works fine... I've used many Kingston products and this is the first time I had any problems...",__label__1
Excellent buy and compatibility: I needed to upgrade from 128 MB to 512 MB. The memory got to my home through UPS (plus a dog bone for my dog) within about 5 days. Installed easily once I figured out where HP had the memory on the motherboard (behind the drive chassis!). Everything is working like a champ. Excellent buy and compatibility for an upgrade.,__label__2
Doesn't work in anything I put it in.: I have nothing good to say about Kingston memory. I tried installing this module in an E-machines T1220 1.2 GHz Celeron system that is only 3 months old and no go. Wouldn't work in two other systems I tried. The same spec memory from Centon and PNY both worked without any problems. Mine is going back.,__label__1
"Unhelpful and rude tech support: I found that this module wouldn't work in my computer,though industry-standard low density memory workedfine. Kingston technical support confirmed that thiswas high density memory and would not work in my PC.When I asked them to swap it for standard memory, theresponse was that I bought the wrong memory, and itwasn't their problem to exchange it to make it work.I'll not buy Kingston products again.",__label__1
"Over 1,000 models referenced: This book really takes me back to my childhood. Seeing the prices, my only wish is that I had kept some of these pristine in the box rather than building, trading and ultimately losing track of them.The emphasis here is on figure, theme and specialty modles rather than the standard cars and military models. Covering the '50's-'70's; Sci-Fi, horror, movie, TV and hot rods are the popular subjects here.For each model there is a color photo of the box and sometimes a built model, manufacturer, date, scale and estimated value boxed or built. There is also a brief history of model manufacturing.There are nearly 1000 models here including my favorites, those wacky cars of George Barris and Ed Roth. This is a great guide for the serious collector or someone who just wants to reminisce about those hours of model building fun.",__label__2
"How does Hilton do it? Magic? I can't figure out why his books are so moving.: Not Hilton's best, but still somehow a gem.An aimless Englishman poses as a peasant in Revolutionary Russia, & subsequently tries to wander his way back to Western Europe, discovering on the way something more important: a reason to live--but too late?Despite these problems:1) the plot, as the travelers, wander terribly,2) the supporting characters are usually either stock or flat,3) the 'suspense' usually fails, as event turns are often predictable,4) slow start; unsatisfying ending.the story still somehow works, and works well!I just don't get it. Hilton violates cardinal rules of a good novel and still somehow turns out a work that wrenches my frozen heart.Must be something in the manner of the telling.If you like this story, you'll love Hilton'sRandom Harvest, or his more famousLost Horizon: A Novel(BTW, in both cases, avoid the movies --terrible, terrible flops!)",__label__2
"Save Your Money!: As an incurable Beatle-maniac, I looked forward to hearing some of the cuts on this cd. BIG disappointment!! All of the songs are remakes of the original versions, and bad ones at that! None of the original Peter & Gordon or Billy J Kramer versions here. To make matters worse, the remakes are not even faithful to the originals, in some cases not even sticking to the original melody as written, but going off on interpretive ""tangents""!! Example: I hardly recognized ""Bad To Me"" as done here. Save your money, it's not even worth the curiosity value.",__label__1
"Don't bother: A huge Beatles fan who stumbled across this at the CD gift shop at the Rock and Roll Hall of Fame. I actually think this is (was) a great idea for a CD......but this particular production is horrible. They should have tried to keep the songs in the contemporary period they were written. Instead, they take songs which were simple tracks written in the earlier years and try to combine elements from Beatles albums spanning their entire career. The result can best be described as an atrocious mix of taking songs that you may have found on ""Please Please Me"", and remixing them to fit the style of ""Revolver"" or ""Sgt Peppers"". Oh, and it doesn't help that the band they used sucked too. I can think of about a dozen Beatles tribute bands out there that maybe could have done this properly....these guys are BAD. Don't waste your money.",__label__1
AWFUL!: Fazzari massacres these compositions. He can't sing. Plain and simple. The band should be ashamed of themselves. Listen to the samples. They'll make you angry. Total garbage.,__label__1
"Don't!: It would have been more honest if these players had just presented this disc as their own interpretations of these fine songs. These songs do NOT sound as though the Beatles were doing them. Any creditable musicians with genuine love for the early Beatles sound and atmosphere could have done a better job recreating these numbers, if that was the desire. For a good comparison, listen to ""That Means A Lot"" done by Billy Sullivan (not half so well known as Vinny Fazzari), on his ""All American Popster"" album -- exquisite!",__label__1
"IT STINKS ON ICE.: Wavery-voiced pop icon Madonna and incomprehensible non-singer Banderas absolutely destroy this wonderful score. The orchestrations are hideous. Pass this one by, and get the Broadway version (a masterpiece) with LuPone(BRILLIANT!) and Patinkin.",__label__1
